sampno,perno,wtperfin
70049307,3,69.3688
70049314,1,99.4342
70049314,2,99.4342
70049314,3,99.4342
70049315,1,97.5269
70049315,2,97.5269
70049319,1,68.8274
70049319,2,68.8274
70049323,1,536.3004
70049323,2,536.3004
70049327,1,100.0368
70049327,2,100.0368
70049338,1,98.3817
70049338,2,98.3817
70049338,3,98.3817
70049338,4,98.3817
70049340,1,61.6195
70049340,2,61.6195
70049340,3,61.6195
70049348,1,61.5368
70049349,1,62.3928
70049349,2,62.3928
70049349,3,62.3928
70049349,4,62.3928
70049351,1,94.7647
70049351,2,94.7647
70049352,1,60.996
70049354,1,61.9275
70049355,1,305.3388
70049355,2,305.3388
70049355,3,305.3388
70049356,1,61.421
70049356,2,61.421
70049358,1,60.4731
70049358,2,60.4731
70049358,3,60.4731
70049358,4,60.4731
70049359,1,261.1621
70049359,2,261.1621
70049359,3,261.1621
70049359,4,261.1621
70049368,1,63.2924
70049368,2,63.2924
70049368,3,63.2924
70049369,1,101.0736
70049370,1,101.731
70049370,2,101.731
70049370,3,101.731
70049370,4,101.731
70049370,5,101.731
70049370,6,101.731
70049371,1,113.0919
70049371,2,113.0919
70049378,1,61.9869
70049378,2,61.9869
70049378,3,61.9869
70049378,4,61.9869
70049379,1,113.2706
70049379,2,113.2706
70049382,1,96.8566
70049382,2,96.8566
70049386,1,557.6054
70049386,2,557.6054
70049386,3,557.6054
70049387,1,519.9824
70049387,2,519.9824
70049387,3,519.9824
70049387,4,519.9824
70049389,1,624.9647
70049389,2,624.9647
70049390,1,999.2791
70049390,2,999.2791
70049390,3,999.2791
70049390,4,999.2791
70049390,5,999.2791
70049390,6,999.2791
70049390,7,999.2791
70049391,1,60.4739
70049391,2,60.4739
70049391,3,60.4739
70049391,4,60.4739
70049391,5,60.4739
70049391,6,60.4739
70049391,7,60.4739
70049391,8,60.4739
70049393,1,987.3262
70049393,2,987.3262
70049393,3,987.3262
70049393,4,987.3262
70049393,5,987.3262
70049394,1,619.227
70049394,2,619.227
70049395,1,93.7932
70049395,2,93.7932
70049402,1,61.4119
70049402,2,61.4119
70049403,1,71.6719
70049403,2,71.6719
70049404,1,366.9016
70049405,1,543.5948
70049405,2,543.5948
70049408,1,987.9342
70049408,2,987.9342
70049408,3,987.9342
70049408,4,987.9342
70049418,1,61.0227
70049418,2,61.0227
70049418,3,61.0227
70049424,1,1651.9556
70049424,2,1651.9556
70049426,1,62.9117
70049426,2,62.9117
70049427,1,100.9259
70049428,1,62.4397
70049428,2,62.4397
70049428,3,62.4397
70049429,1,752.9034
70049429,2,752.9034
70049431,1,68.7952
70049431,2,68.7952
70049431,3,68.7952
70049432,1,93.9784
70049432,2,93.9784
70049432,3,93.9784
70049434,1,98.3954
70049434,2,98.3954
70049434,3,98.3954
70049436,1,60.4957
70049436,2,60.4957
70049436,3,60.4957
70049438,1,617.4745
70049438,2,617.4745
70049438,3,617.4745
70049438,4,617.4745
70049438,5,617.4745
70049439,1,126.531
70049439,2,126.531
70049439,3,126.531
70049439,4,126.531
70049439,5,126.531
70049442,1,61.4235
70049442,2,61.4235
70049442,3,61.4235
70049443,1,61.1932
70049443,2,61.1932
70049444,1,100.958
70049447,1,549.9999
70049448,1,94.3171
70049448,2,94.3171
70049448,3,94.3171
70049448,4,94.3171
70049454,1,61.7926
70049454,2,61.7926
70049456,1,196.3785
70049456,2,196.3785
70049458,1,639.2625
70049459,1,60.476
70049459,2,60.476
70049459,3,60.476
70049459,4,60.476
70049459,5,60.476
70049459,6,60.476
70049459,7,60.476
70049459,8,60.476
70049461,1,549.9403
70049461,2,549.9403
70049461,3,549.9403
70049461,4,549.9403
70049461,5,549.9403
70049462,1,134.9062
70049462,2,134.9062
70049462,3,134.9062
70049462,4,134.9062
70049462,5,134.9062
70049464,1,107.34
70049465,1,96.2233
70049465,2,96.2233
70049466,1,68.7927
70049466,2,68.7927
70049466,3,68.7927
70049466,4,68.7927
70049473,1,840.2817
70049473,2,840.2817
70049473,3,840.2817
70049473,4,840.2817
70049473,5,840.2817
70049474,1,61.4258
70049474,2,61.4258
70049474,3,61.4258
70049474,4,61.4258
70049477,1,95.9277
70049477,2,95.9277
70049483,1,94.2753
70049485,1,78.1751
70049485,2,78.1751
70049497,1,306.9382
70049497,2,306.9382
70049500,1,1007.9921
70049500,2,1007.9921
70049504,1,337.9943
70049504,2,337.9943
70049504,3,337.9943
70049505,1,188.615
70049505,2,188.615
70049506,1,659.9998
70049506,2,659.9998
70049506,3,659.9998
70049506,4,659.9998
70049506,5,659.9998
70049510,1,68.861
70049510,2,68.861
70049510,3,68.861
70049510,4,68.861
70049511,1,113.485
70049511,2,113.485
70049511,3,113.485
70049514,1,67.9175
70049514,2,67.9175
70049514,3,67.9175
70049514,4,67.9175
70049514,5,67.9175
70049516,1,63.7347
70049516,2,63.7347
70049516,3,63.7347
70049516,4,63.7347
70049517,1,61.0505
70049518,1,68.8913
70049518,2,68.8913
70049518,3,68.8913
70049518,4,68.8913
70049521,1,979.8728
70049521,2,979.8728
70049521,3,979.8728
70049521,4,979.8728
70049521,5,979.8728
70049521,6,979.8728
70049521,7,979.8728
70049522,1,68.7952
70049522,2,68.7952
70049524,1,823.6949
70049524,2,823.6949
70049528,1,537.8305
70049528,2,537.8305
70049529,1,549.6464
70049529,2,549.6464
70049529,3,549.6464
70049530,1,96.5644
70049530,2,96.5644
70049531,1,68.9615
70049531,2,68.9615
70049531,3,68.9615
70049531,4,68.9615
70049532,1,138.3112
70049532,2,138.3112
70049535,1,378.1627
70049535,2,378.1627
70049535,3,378.1627
70049535,4,378.1627
70049535,5,378.1627
70049538,1,68.7965
70049538,2,68.7965
70049542,1,797.2456
70049542,2,797.2456
70049542,3,797.2456
70049542,4,797.2456
70049545,1,556.908
70049545,2,556.908
70049545,3,556.908
70049545,4,556.908
70049545,5,556.908
70049547,1,547.6283
70049547,2,547.6283
70049547,3,547.6283
70049550,1,135.6543
70049550,2,135.6543
70049551,1,623.5846
70049551,2,623.5846
70049551,3,623.5846
70049551,4,623.5846
70049551,5,623.5846
70049553,1,132.8002
70049553,2,132.8002
70049557,1,188.615
70049557,2,188.615
70049559,1,95.1197
70049559,2,95.1197
70049560,1,129.5636
70049560,2,129.5636
70049560,3,129.5636
70049561,1,94.8734
70049561,2,94.8734
70049561,3,94.8734
70049561,4,94.8734
70049566,1,101.0505
70049566,2,101.0505
70049567,1,114.1193
70049567,2,114.1193
70049567,3,114.1193
70049567,4,114.1193
70049567,5,114.1193
70049567,6,114.1193
70049570,1,61.4311
70049570,2,61.4311
70049570,3,61.4311
70049570,4,61.4311
70049571,1,207.852
70049571,2,207.852
70049571,3,207.852
70049572,1,233.046
70049573,1,549.9557
70049573,2,549.9557
70049573,3,549.9557
70049576,1,61.4109
70049578,1,167.5387
70049583,1,242.2831
70049583,2,242.2831
70049583,3,242.2831
70049585,1,123.8082
70049585,2,123.8082
70049585,3,123.8082
70049586,1,68.8637
70049586,2,68.8637
70049586,3,68.8637
70049586,4,68.8637
70049588,1,68.7942
70049588,2,68.7942
70049590,1,88.9799
70049590,2,88.9799
70049591,1,61.4484
70049591,2,61.4484
70049591,3,61.4484
70049591,4,61.4484
70049599,1,111.3986
70049599,2,111.3986
70049599,3,111.3986
70049607,1,75.1868
70049607,2,75.1868
70049607,3,75.1868
70049607,4,75.1868
70049607,5,75.1868
70049610,1,993.1721
70049612,1,62.9477
70049612,2,62.9477
70049614,1,110.897
70049614,2,110.897
70049616,1,93.793
70049616,2,93.793
70049617,1,765.6898
70049617,2,765.6898
70049617,3,765.6898
70049617,4,765.6898
70049618,1,112.4285
70049618,2,112.4285
70049620,1,619.5808
70049623,1,62.5581
70049623,2,62.5581
70049623,3,62.5581
70049623,4,62.5581
70049626,1,132.8002
70049626,2,132.8002
70049629,1,68.7963
70049629,2,68.7963
70049629,3,68.7963
70049632,1,111.5596
70049632,2,111.5596
70049632,3,111.5596
70049636,1,63.9381
70049636,2,63.9381
70049637,1,550.1938
70049637,2,550.1938
70049639,1,186.0735
70049639,2,186.0735
70049641,1,111.5424
70049641,2,111.5424
70049645,1,113.7857
70049645,2,113.7857
70049647,1,543.5268
70049647,2,543.5268
70049649,1,93.7929
70049649,2,93.7929
70049650,1,61.1418
70049653,1,162.9822
70049653,2,162.9822
70049653,3,162.9822
70049653,4,162.9822
70049654,1,852.9803
70049654,2,852.9803
70049654,3,852.9803
70049655,1,188.615
70049655,2,188.615
70049660,1,61.4529
70049660,2,61.4529
70049660,3,61.4529
70049660,4,61.4529
70049662,1,110.8738
70049662,2,110.8738
70049663,1,514.4203
70049663,2,514.4203
70049663,3,514.4203
70049672,1,114.1034
70049672,2,114.1034
70049672,3,114.1034
70049674,1,62.3561
70049679,1,93.7899
70049679,2,93.7899
70049680,1,95.6302
70049680,2,95.6302
70049680,3,95.6302
70049683,1,96.1067
70049683,2,96.1067
70049684,1,112.674
70049684,2,112.674
70049684,3,112.674
70049684,4,112.674
70049687,1,397.0037
70049687,2,397.0037
70049687,3,397.0037
70049687,4,397.0037
70049688,1,820.286
70049688,2,820.286
70049692,1,827.5376
70049692,2,827.5376
70049692,3,827.5376
70049692,4,827.5376
70049692,5,827.5376
70049692,6,827.5376
70049692,7,827.5376
70049692,8,827.5376
70049694,1,498.8374
70049694,2,498.8374
70049694,3,498.8374
70049694,4,498.8374
70049694,5,498.8374
70049695,1,80.8031
70049695,2,80.8031
70049699,1,102.5613
70049700,1,110.8735
70049701,1,68.9101
70049701,2,68.9101
70049702,1,111.5658
70049702,2,111.5658
70049703,1,94.5119
70049705,1,841.7299
70049705,2,841.7299
70049718,1,93.7924
70049718,2,93.7924
70049718,3,93.7924
70049718,4,93.7924
70049721,1,63.6415
70049721,2,63.6415
70049723,1,70.4019
70049723,2,70.4019
70049726,1,113.2134
70049726,2,113.2134
70049728,1,97.0531
70049728,2,97.0531
70049729,1,158.097
70049729,2,158.097
70049731,1,60.8391
70049731,2,60.8391
70049734,1,68.7942
70049734,2,68.7942
70049734,3,68.7942
70049742,1,112.1391
70049744,1,636.7147
70049746,1,143.0512
70049746,2,143.0512
70049747,1,66.5316
70049747,2,66.5316
70049747,3,66.5316
70049751,1,111.6139
70049757,1,409.2804
70049763,1,570.9767
70049763,2,570.9767
70049763,3,570.9767
70049763,4,570.9767
70049767,1,549.9822
70049768,1,537.4143
70049768,2,537.4143
70049770,1,60.8273
70049772,1,95.381
70049772,2,95.381
70049772,3,95.381
70049772,4,95.381
70049775,1,959.8707
70049775,2,959.8707
70049777,1,64.4626
70049777,2,64.4626
70049778,1,60.4715
70049778,2,60.4715
70049781,1,919.6134
70049781,2,919.6134
70049781,3,919.6134
70049781,4,919.6134
70049783,1,118.6911
70049783,2,118.6911
70049790,1,68.7926
70049792,1,68.8308
70049792,2,68.8308
70049793,1,527.6941
70049793,2,527.6941
70049793,3,527.6941
70049798,1,71.2098
70049798,2,71.2098
70049799,1,96.4234
70049799,2,96.4234
70049799,3,96.4234
70049799,4,96.4234
70049802,1,69.0114
70049803,1,85.6047
70049803,2,85.6047
70049807,1,78.8536
70049807,2,78.8536
70049807,3,78.8536
70049807,4,78.8536
70049807,5,78.8536
70049809,1,62.5914
70049809,2,62.5914
70049812,1,69.3335
70049812,2,69.3335
70049817,1,557.1636
70049817,2,557.1636
70049818,1,93.8251
70049818,2,93.8251
70049818,3,93.8251
70049818,4,93.8251
70049823,1,63.6998
70049823,2,63.6998
70049824,1,312.1676
70049825,1,836.8299
70049825,2,836.8299
70049827,1,68.7955
70049827,2,68.7955
70049827,3,68.7955
70049827,4,68.7955
70049828,1,97.1621
70049830,1,64.1535
70049830,2,64.1535
70049830,3,64.1535
70049832,1,61.4215
70049832,2,61.4215
70049832,3,61.4215
70049832,4,61.4215
70049834,1,64.0347
70049834,2,64.0347
70049835,1,590.3868
70049835,2,590.3868
70049838,1,64.3258
70049838,2,64.3258
70049838,3,64.3258
70049838,4,64.3258
70049841,1,74.0953
70049841,2,74.0953
70049841,3,74.0953
70049844,1,70.5635
70049844,2,70.5635
70049844,3,70.5635
70049844,4,70.5635
70049844,5,70.5635
70049845,1,992.0271
70049845,2,992.0271
70049851,1,535.0066
70049851,2,535.0066
70049851,3,535.0066
70049851,4,535.0066
70049853,1,506.6055
70049855,1,624.991
70049857,1,532.7398
70049857,2,532.7398
70049862,1,111.0717
70049862,2,111.0717
70049862,3,111.0717
70049862,4,111.0717
70049863,1,69.6972
70049863,2,69.6972
70049863,3,69.6972
70049863,4,69.6972
70049864,1,64.5135
70049864,2,64.5135
70049864,3,64.5135
70049868,1,60.6385
70049868,2,60.6385
70049872,1,60.4818
70049872,2,60.4818
70049872,3,60.4818
70049873,1,61.8329
70049880,1,113.4787
70049880,2,113.4787
70049882,1,549.9797
70049882,2,549.9797
70049884,1,624.9962
70049887,1,61.5368
70049888,1,621.6805
70049888,2,621.6805
70049889,1,572.5075
70049889,2,572.5075
70049889,3,572.5075
70049889,4,572.5075
70049889,5,572.5075
70049892,1,152.0714
70049892,2,152.0714
70049892,3,152.0714
70049895,1,624.9694
70049895,2,624.9694
70049895,3,624.9694
70049904,1,69.8732
70049904,2,69.8732
70049904,3,69.8732
70049904,4,69.8732
70049904,5,69.8732
70049907,1,68.2568
70049907,2,68.2568
70049907,3,68.2568
70049907,4,68.2568
70049911,1,63.0037
70049911,2,63.0037
70049911,3,63.0037
70049911,4,63.0037
70049912,1,96.0161
70049912,2,96.0161
70049912,3,96.0161
70049912,4,96.0161
70049914,1,249.2145
70049914,2,249.2145
70049915,1,61.1297
70049915,2,61.1297
70049915,3,61.1297
70049915,4,61.1297
70049918,1,639.9999
70049918,2,639.9999
70049923,1,96.9843
70049923,2,96.9843
70049923,3,96.9843
70049923,4,96.9843
70049924,1,61.4818
70049924,2,61.4818
70049924,3,61.4818
70049930,1,662.5022
70049930,2,662.5022
70049936,1,1464.5765
70049936,2,1464.5765
70049938,1,1722.5816
70049938,2,1722.5816
70049940,1,849.7605
70049940,2,849.7605
70049940,3,849.7605
70049942,1,97.1426
70049942,2,97.1426
70049943,1,68.8308
70049943,2,68.8308
70049945,1,62.0385
70049945,2,62.0385
70049945,3,62.0385
70049948,1,94.6657
70049948,2,94.6657
70049948,3,94.6657
70049948,4,94.6657
70049948,5,94.6657
70049950,1,64.3601
70049950,2,64.3601
70049950,3,64.3601
70049951,1,351.3785
70049951,2,351.3785
70049952,1,65.8454
70049952,2,65.8454
70049952,3,65.8454
70049953,1,164.6953
70049953,2,164.6953
70049954,1,110.8735
70049954,2,110.8735
70049954,3,110.8735
70049956,1,97.9252
70049956,2,97.9252
70049956,3,97.9252
70049956,4,97.9252
70049959,1,61.5968
70049965,1,72.5647
70049973,1,96.4656
70049973,2,96.4656
70049974,1,62.4195
70049974,2,62.4195
70049974,3,62.4195
70049975,1,96.4327
70049976,1,60.4707
70049976,2,60.4707
70049976,3,60.4707
70049976,4,60.4707
70049978,1,543.0196
70049978,2,543.0196
70049980,1,1007.9967
70049980,2,1007.9967
70049980,3,1007.9967
70049980,4,1007.9967
70049982,1,478.7283
70049982,2,478.7283
70049982,3,478.7283
70049984,1,66.495
70049984,2,66.495
70049984,3,66.495
70049984,4,66.495
70049984,5,66.495
70049984,6,66.495
70049984,7,66.495
70049985,1,521.0571
70049985,2,521.0571
70049985,3,521.0571
70049985,4,521.0571
70049987,1,93.7913
70049987,2,93.7913
70049988,1,192.4724
70049988,2,192.4724
70049990,1,111.6785
70049990,2,111.6785
70049991,1,68.7932
70049991,2,68.7932
70049991,3,68.7932
70049992,1,68.793
70049994,1,81.2796
70049994,2,81.2796
70049994,3,81.2796
70049994,4,81.2796
70049996,1,60.7738
70049996,2,60.7738
70049996,3,60.7738
70049997,1,205.2642
70049997,2,205.2642
70050003,1,110.9463
70050003,2,110.9463
70050003,3,110.9463
70050003,4,110.9463
70050003,5,110.9463
70050008,1,96.4905
70050008,2,96.4905
70050010,1,63.729
70050010,2,63.729
70050010,3,63.729
70050011,1,72.6623
70050011,2,72.6623
70050011,3,72.6623
70050012,1,557.5287
70050012,2,557.5287
70050012,3,557.5287
70050015,1,120.0372
70050016,1,809.5777
70050016,2,809.5777
70050016,3,809.5777
70050016,4,809.5777
70050021,1,218.4925
70050021,2,218.4925
70050021,3,218.4925
70050021,4,218.4925
70050022,1,366.9016
70050027,1,93.7921
70050027,2,93.7921
70050029,1,112.3737
70050029,2,112.3737
70050029,3,112.3737
70050031,1,659.9999
70050032,1,102.3088
70050032,2,102.3088
70050033,1,499.8093
70050033,2,499.8093
70050038,1,549.1101
70050041,1,552.986
70050041,2,552.986
70050043,1,510.0918
70050043,2,510.0918
70050045,1,547.2593
70050045,2,547.2593
70050047,1,384.3136
70050047,2,384.3136
70050047,3,384.3136
70050047,4,384.3136
70050047,5,384.3136
70050047,6,384.3136
70050047,7,384.3136
70050048,1,72.3814
70050048,2,72.3814
70050050,1,68.7944
70050055,1,111.4526
70050057,1,62.4376
70050057,2,62.4376
70050061,1,112.9949
70050061,2,112.9949
70050066,1,758.8503
70050066,2,758.8503
70050067,1,76.9455
70050067,2,76.9455
70050068,1,62.326
70050068,2,62.326
70050068,3,62.326
70050068,4,62.326
70050069,1,102.5613
70050072,1,121.552
70050073,1,94.4091
70050073,2,94.4091
70050073,3,94.4091
70050074,1,62.9117
70050074,2,62.9117
70050076,1,69.5493
70050076,2,69.5493
70050078,1,62.9248
70050078,2,62.9248
70050078,3,62.9248
70050078,4,62.9248
70050079,1,101.3658
70050079,2,101.3658
70050079,3,101.3658
70050083,1,69.146
70050083,2,69.146
70050083,3,69.146
70050083,4,69.146
70050083,5,69.146
70050086,1,339.5123
70050086,2,339.5123
70050087,1,63.8392
70050087,2,63.8392
70050088,1,96.3559
70050088,2,96.3559
70050088,3,96.3559
70050088,4,96.3559
70050088,5,96.3559
70050089,1,61.4131
70050089,2,61.4131
70050099,1,61.8534
70050099,2,61.8534
70050099,3,61.8534
70050100,1,304.5412
70050100,2,304.5412
70050101,1,61.575
70050103,1,852.9696
70050103,2,852.9696
70050103,3,852.9696
70050106,1,263.1065
70050109,1,60.4806
70050109,2,60.4806
70050109,3,60.4806
70050111,1,60.4709
70050111,2,60.4709
70050112,1,822.5553
70050112,2,822.5553
70050112,3,822.5553
70050113,1,93.9712
70050114,1,61.9276
70050114,2,61.9276
70050115,1,228.016
70050115,2,228.016
70050119,1,441.1646
70050119,2,441.1646
70050121,1,306.9382
70050121,2,306.9382
70050123,1,61.7252
70050128,1,60.4805
70050128,2,60.4805
70050128,3,60.4805
70050128,4,60.4805
70050138,1,822.8063
70050138,2,822.8063
70050142,1,68.8039
70050142,2,68.8039
70050142,3,68.8039
70050144,1,426.5238
70050144,2,426.5238
70050144,3,426.5238
70050144,4,426.5238
70050152,1,73.7728
70050152,2,73.7728
70050152,3,73.7728
70050152,4,73.7728
70050152,5,73.7728
70050152,6,73.7728
70050153,1,164.4612
70050153,2,164.4612
70050153,3,164.4612
70050155,1,69.0799
70050155,2,69.0799
70050155,3,69.0799
70050155,4,69.0799
70050155,5,69.0799
70050156,1,110.8737
70050156,2,110.8737
70050157,1,68.8451
70050157,2,68.8451
70050158,1,157.4452
70050158,2,157.4452
70050158,3,157.4452
70050160,1,96.5749
70050160,2,96.5749
70050160,3,96.5749
70050160,4,96.5749
70050161,1,103.2592
70050161,2,103.2592
70050161,3,103.2592
70050161,4,103.2592
70050162,1,534.7171
70050162,2,534.7171
70050162,3,534.7171
70050163,1,68.9567
70050163,2,68.9567
70050163,3,68.9567
70050166,1,830.9212
70050167,1,68.9669
70050167,2,68.9669
70050169,1,1007.9954
70050169,2,1007.9954
70050169,3,1007.9954
70050169,4,1007.9954
70050171,1,63.6178
70050171,2,63.6178
70050173,1,395.5111
70050173,2,395.5111
70050173,3,395.5111
70050175,1,124.6625
70050180,1,68.8432
70050180,2,68.8432
70050180,3,68.8432
70050180,4,68.8432
70050183,1,549.8728
70050183,2,549.8728
70050183,3,549.8728
70050185,1,102.5613
70050186,1,99.6634
70050186,2,99.6634
70050186,3,99.6634
70050188,1,68.7955
70050188,2,68.7955
70050188,3,68.7955
70050188,4,68.7955
70050193,1,549.9999
70050194,1,112.963
70050194,2,112.963
70050194,3,112.963
70050197,1,97.619
70050197,2,97.619
70050198,1,111.4848
70050198,2,111.4848
70050198,3,111.4848
70050201,1,68.8615
70050201,2,68.8615
70050206,1,639.9814
70050206,2,639.9814
70050209,1,72.7514
70050209,2,72.7514
70050212,1,624.9633
70050212,2,624.9633
70050215,1,61.4302
70050218,1,68.4477
70050218,2,68.4477
70050218,3,68.4477
70050218,4,68.4477
70050221,1,845.5486
70050221,2,845.5486
70050221,3,845.5486
70050222,1,68.8927
70050222,2,68.8927
70050223,1,94.879
70050225,1,180.1168
70050225,2,180.1168
70050225,3,180.1168
70050225,4,180.1168
70050235,1,150.6074
70050236,1,112.6244
70050236,2,112.6244
70050236,3,112.6244
70050237,1,549.9939
70050237,2,549.9939
70050243,1,68.8872
70050243,2,68.8872
70050247,1,94.5469
70050247,2,94.5469
70050254,1,845.4391
70050254,2,845.4391
70050258,1,191.9732
70050258,2,191.9732
70050258,3,191.9732
70050260,1,196.0932
70050260,2,196.0932
70050266,1,862.9009
70050266,3,862.9009
70050266,4,862.9009
70050266,5,862.9009
70050266,6,862.9009
70050270,1,112.2561
70050270,2,112.2561
70050271,1,423.9869
70050272,1,95.5798
70050272,2,95.5798
70050272,3,95.5798
70050272,4,95.5798
70050277,1,63.7827
70050277,2,63.7827
70050277,3,63.7827
70050277,4,63.7827
70050281,1,61.8116
70050281,2,61.8116
70050283,1,61.7979
70050283,2,61.7979
70050283,3,61.7979
70050284,1,66.5774
70050284,2,66.5774
70050284,3,66.5774
70050284,4,66.5774
70050290,1,96.2124
70050291,1,62.4773
70050291,2,62.4773
70050292,1,847.6215
70050292,2,847.6215
70050294,1,72.8484
70050294,2,72.8484
70050298,1,114.3549
70050298,2,114.3549
70050298,3,114.3549
70050298,4,114.3549
70050298,5,114.3549
70050302,1,62.0075
70050302,2,62.0075
70050306,1,846.9883
70050306,2,846.9883
70050310,1,624.9903
70050310,2,624.9903
70050310,3,624.9903
70050315,1,96.9566
70050315,2,96.9566
70050317,1,852.973
70050317,2,852.973
70050317,3,852.973
70050317,4,852.973
70050318,1,64.1371
70050318,2,64.1371
70050318,3,64.1371
70050318,4,64.1371
70050320,1,111.3086
70050320,2,111.3086
70050320,3,111.3086
70050320,4,111.3086
70050320,5,111.3086
70050324,1,242.7239
70050324,2,242.7239
70050325,1,515.3101
